"id","limit_bal_usd","sex","education","marriage","age","pay_0","pay_2","pay_3","pay_4","pay_5","pay_6","bill_amt1_usd","bill_amt2_usd","bill_amt3_usd","bill_amt4_usd","bill_amt5_usd","bill_amt6_usd","pay_amt1_usd","pay_amt2_usd","pay_amt3_usd","pay_amt4_usd","pay_amt5_usd","pay_amt6_usd","default_flag","worst_payment_status"
160,"1600.000",1,3,1,57,3,2,0,0,0,0,"411.328","395.584","430.304","429.664","438.752","450.656","0.000","51.200","16.000","16.000","19.200","19.200",0,3
161,"960.000",1,1,2,41,2,2,2,2,2,0,"779.424","878.496","854.976","901.376","882.528","906.272","112.000","0.000","70.400","0.000","38.400","40.000",0,2
162,"1600.000",1,2,2,27,2,-1,-1,-1,-1,2,"12.480","12.480","24.960","6.912","34.560","17.280","12.480","24.960","6.912","27.648","0.000","12.480",0,2
163,"9280.000",1,3,1,47,-1,-1,-1,-1,0,-1,"39.488","12.672","12.672","25.344","12.672","13.536","12.672","12.672","25.344","0.000","13.536","11.808",0,0
164,"8000.000",2,1,1,34,0,0,2,0,0,0,"4519.136","5019.456","4858.912","4889.696","4991.904","5127.040","575.808","0.000","175.008","180.992","217.952","125.440",0,2
165,"1920.000",2,2,1,46,0,0,0,0,0,0,"676.736","761.696","797.056","833.088","852.960","888.192","96.000","48.000","48.000","32.000","48.000","48.000",0,0
166,"3520.000",2,1,2,27,0,0,0,0,0,0,"3252.480","3353.440","3355.360","2391.584","2433.856","2472.128","176.000","124.800","96.000","92.800","96.000","89.600",0,0
167,"11840.000",1,1,2,50,-2,-2,-2,-2,-2,-2,"194.976","484.160","262.528","492.736","153.344","430.496","492.256","262.528","493.216","153.344","430.496","150.368",0,-2
168,"3200.000",1,2,1,27,-1,2,2,0,0,0,"3275.168","3099.104","1882.368","938.752","735.328","-7.872","101.312","0.000","42.560","44.736","0.384","1600.000",0,2
169,"2880.000",2,2,1,35,0,0,0,0,0,2,"2307.584","2363.328","2416.832","2474.144","2747.264","2825.280","112.000","112.000","116.864","320.000","128.000","0.000",0,2
170,"1600.000",2,2,2,22,0,0,0,0,0,0,"897.280","930.944","939.712","887.584","906.176","921.792","48.320","46.144","31.424","32.544","40.864","18.144",0,0
171,"8640.000",1,2,2,37,0,0,0,0,0,0,"1206.240","1068.704","977.088","883.136","843.008","788.512","160.000","64.000","96.000","128.000","96.000","64.000",0,0
172,"9600.000",2,1,2,30,-1,-1,-1,-1,-1,-1,"22.016","104.960","0.000","138.880","85.504","25.600","105.216","0.000","138.880","85.504","25.600","23.872",0,-1
173,"1600.000",2,2,2,22,-1,0,0,0,0,0,"274.144","488.736","372.800","238.624","99.680","247.200","480.000","32.000","4.768","0.000","160.000","320.000",0,0
174,"1600.000",2,1,2,24,1,-2,-2,-2,-2,-2,"-22.688","-22.688","-22.688","-92.736","-104.704","-104.704","0.000","0.000","0.000","0.000","0.000","0.000",1,1
175,"11520.000",1,1,2,29,1,-2,-1,-1,-2,-2,"0.000","0.000","2.464","0.000","0.000","0.000","0.000","2.464","0.000","0.000","0.000","0.000",0,1
176,"4160.000",1,3,1,56,1,2,2,2,2,3,"2067.744","2111.296","2153.024","2193.824","2329.472","2283.040","96.000","96.000","96.000","176.000","0.000","0.000",1,3
177,"2560.000",1,1,2,30,-2,-1,0,0,0,0,"197.984","3.200","19.200","46.016","61.408","172.160","16.128","16.000","32.000","16.000","112.000","0.000",0,0
178,"1600.000",1,2,2,30,1,2,0,0,0,2,"1563.520","1529.632","1547.616","967.072","732.064","715.552","0.000","48.000","32.000","64.000","0.000","64.000",0,2
179,"640.000",2,2,2,22,0,0,0,0,0,0,"512.032","403.904","423.072","420.160","449.088","476.992","38.784","38.432","16.000","48.000","48.000","32.000",0,0
180,"2560.000",2,2,1,29,0,0,2,0,0,0,"2492.256","2617.952","2568.000","1966.944","341.184","367.552","185.600","32.000","19.200","12.800","32.000","0.000",0,2
181,"7680.000",1,1,2,37,-1,-1,2,0,0,-1,"390.784","850.496","810.592","851.360","840.928","40.192","480.000","0.000","64.000","0.000","40.192","2109.920",0,2
182,"2560.000",2,3,2,35,0,-1,0,0,0,0,"1587.456","397.184","475.936","555.648","568.640","558.720","400.000","208.000","96.000","64.000","96.000","64.000",0,0
183,"16000.000",2,1,1,47,0,0,0,0,0,0,"1805.504","3539.712","3530.880","3934.944","3482.688","2242.048","2240.320","971.424","960.000","640.000","1669.856","640.000",0,0
184,"1920.000",2,2,1,24,0,0,0,0,0,0,"1856.768","1852.512","1562.848","607.072","618.336","620.640","80.000","51.200","96.000","32.000","23.584","64.000",1,0
185,"640.000",1,2,2,25,0,0,0,0,0,-1,"340.544","373.664","418.240","392.960","51.680","51.840","38.400","50.976","19.232","4.320","58.368","0.000",0,0
186,"3200.000",2,2,1,38,1,2,0,0,2,0,"463.456","446.752","490.336","520.576","507.776","526.336","0.000","51.200","48.000","0.000","32.000","48.000",1,2
187,"11520.000",2,1,2,32,1,-1,-1,-1,-1,-1,"83.712","1826.464","169.184","2190.240","444.192","519.680","1826.784","169.440","2190.528","444.448","520.000","1226.016",0,1
188,"6400.000",2,3,2,47,2,2,2,2,2,2,"6381.952","6494.304","6205.952","6277.952","6405.184","6077.280","262.848","224.000","217.600","228.288","0.000","218.752",1,2
189,"4160.000",2,2,1,34,1,-1,0,0,0,0,"0.000","172.672","328.640","434.432","443.648","468.352","172.672","160.000","112.000","16.032","32.000","64.000",0,1
190,"640.000",2,2,2,31,1,5,4,4,3,2,"694.496","674.784","686.752","666.720","647.008","655.584","0.000","32.000","0.000","0.000","24.320","0.000",0,5
191,"9920.000",1,1,2,32,0,0,0,0,0,0,"1916.832","1988.704","1987.264","2108.000","1932.384","1386.496","320.640","192.992","321.824","160.896","161.920","135.136",0,0
192,"1920.000",2,1,2,27,2,0,0,0,2,0,"628.000","651.104","693.408","736.160","719.968","731.936","42.944","53.248","64.000","0.000","28.800","27.072",1,2
193,"5760.000",2,1,2,29,-1,-1,-1,-2,-1,0,"364.352","6.368","0.000","0.000","551.264","545.344","6.368","0.000","0.000","551.264","10.912","163.648",0,0
194,"5760.000",2,1,2,24,-1,-1,2,0,0,-2,"469.440","706.784","681.024","326.400","0.000","0.000","1211.744","0.000","6.400","0.000","0.000","0.000",0,2
195,"1600.000",1,2,1,36,0,0,0,0,-1,-1,"1529.280","579.648","584.000","-0.448","2.304","21.056","64.000","32.000","64.000","16.000","32.000","640.352",0,0
196,"1600.000",2,1,2,24,1,2,2,2,2,2,"1157.312","1190.016","1205.760","1230.784","1255.296","1281.120","60.800","44.800","54.400","49.024","51.200","0.000",1,2
197,"4800.000",2,2,1,34,-2,-2,-2,-2,-2,-2,"0.000","0.000","0.000","3.712","0.000","48.000","0.000","0.000","3.712","0.000","48.000","0.000",0,-2
198,"640.000",2,1,2,22,0,0,0,0,-1,0,"593.696","622.272","610.080","266.624","603.776","615.904","48.000","33.024","17.312","640.000","22.176","32.000",0,0
199,"16000.000",2,1,1,34,-2,-2,-2,-1,-1,-1,"13.184","4.416","73.568","40.032","38.592","36.832","4.416","73.568","40.032","38.592","36.832","506.112",0,-1
200,"960.000",2,3,2,22,1,2,2,0,0,0,"928.320","936.192","899.904","954.752","52.160","0.000","32.000","2.720","54.848","3.328","0.000","0.000",1,2
201,"5760.000",2,1,1,38,-2,-2,-2,-2,-2,-2,"24.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,-2
202,"4480.000",1,1,2,31,0,0,2,0,0,2,"867.936","873.568","575.520","647.200","877.024","346.656","800.000","0.000","96.000","249.600","0.000","80.000",0,2
203,"4480.000",2,1,2,26,-1,0,-1,-1,-1,-1,"429.568","576.000","416.032","186.176","432.192","15.584","320.000","416.032","186.912","432.192","15.584","224.128",0,0
204,"3840.000",1,2,2,26,0,0,0,0,0,0,"3434.048","3538.496","3639.552","3712.000","3812.192","3908.320","160.000","160.000","132.864","160.000","160.000","160.000",0,0
205,"11520.000",2,2,1,48,0,0,0,0,0,0,"7245.760","7420.096","7494.144","6086.752","5553.824","4688.352","291.200","233.600","185.600","179.200","179.200","131.200",0,0
206,"640.000",1,3,1,43,-1,-1,0,0,0,0,"7.264","651.232","647.584","618.848","622.400","618.784","715.488","41.760","40.256","46.688","110.624","54.400",0,0
207,"3200.000",1,1,1,47,-1,-1,-1,-1,-1,-1,"12.480","47.136","12.480","12.480","12.480","0.000","47.136","12.480","12.480","12.480","0.000","76.160",0,-1
208,"6720.000",2,2,1,41,-1,-1,-1,-1,-1,-1,"98.816","50.752","10.976","120.416","28.064","0.000","50.752","10.976","120.416","28.064","0.000","13.408",1,-1
209,"2560.000",2,2,2,24,0,0,0,0,0,0,"2612.000","2609.728","2547.168","1585.664","1584.288","1586.176","102.400","96.000","65.216","64.000","57.600","57.600",1,0
210,"10560.000",2,1,1,50,-1,-1,-1,-1,-2,-2,"283.904","138.784","91.328","54.080","0.000","54.688","139.040","91.328","54.464","0.000","54.688","8.256",0,-1
211,"7040.000",1,1,2,24,0,0,0,-1,-1,-1,"3379.424","3485.344","3568.640","265.696","0.000","2740.224","160.000","161.600","265.696","0.000","2740.224","0.000",0,0
212,"6720.000",2,1,1,38,1,-2,-1,0,-1,-1,"0.000","0.000","8.000","3.936","25.248","39.104","0.000","8.000","0.000","25.248","39.104","307.712",1,1
213,"1280.000",2,3,1,43,0,0,0,0,0,0,"1224.224","1244.832","1219.296","1158.624","1060.416","1002.848","54.400","48.128","38.400","48.000","48.000","32.000",0,0
214,"960.000",1,2,2,39,0,0,0,2,0,0,"907.104","899.456","588.416","415.744","247.552","257.024","97.152","73.888","0.000","32.000","64.000","4.736",0,2
215,"15040.000",1,2,2,27,2,2,2,2,0,0,"9490.336","9706.240","9850.976","15359.296","9764.640","9918.688","416.000","352.032","0.000","335.488","346.816","331.744",0,2
216,"960.000",1,3,1,42,-1,-1,-1,-1,-1,2,"12.480","12.480","12.480","7.680","42.240","24.960","12.480","12.480","7.680","47.040","0.000","0.000",0,2
217,"7680.000",2,2,1,36,1,-2,-2,-2,-2,-2,"-30.272","-30.272","-30.272","-30.272","-30.272","-30.272","0.000","0.000","0.000","0.000","0.000","0.000",1,1
218,"2560.000",1,2,2,36,2,0,0,0,0,0,"2536.896","2512.032","2513.088","2560.512","2439.520","2503.840","99.200","112.000","108.800","96.000","112.000","96.000",0,2
219,"3520.000",2,3,0,31,0,0,0,0,0,0,"2879.648","2695.328","2537.216","2346.080","2042.176","2022.656","128.000","160.000","96.000","96.000","96.000","286.528",0,0
220,"9920.000",2,1,2,38,-1,-1,-1,-1,-2,-2,"45.568","145.344","4.032","0.000","0.000","0.000","145.344","4.032","0.000","0.000","0.000","0.000",0,-1
221,"11520.000",2,1,1,40,2,2,2,0,0,0,"3365.344","3694.976","3589.024","3670.080","3771.040","3847.616","384.000","0.000","188.800","160.000","144.000","150.400",1,2
222,"10560.000",2,3,2,45,0,0,0,0,0,0,"10726.272","10718.528","10736.864","10683.520","10744.320","10563.872","396.416","396.096","387.712","398.400","390.816","373.696",0,0
223,"9600.000",2,2,2,35,0,0,0,0,0,0,"9331.808","9512.576","6580.128","6906.464","6670.848","6800.256","384.608","288.192","544.000","384.000","305.824","480.000",0,0
224,"10240.000",2,2,2,33,0,0,0,0,0,0,"2932.896","3009.184","3475.104","2109.216","1401.760","1064.416","321.344","602.624","67.744","66.432","161.440","120.128",0,0
225,"1600.000",2,3,2,37,1,3,2,0,0,0,"1684.032","1649.184","1574.560","972.608","967.968","958.624","0.000","0.768","48.000","32.000","38.432","978.944",1,3
226,"5440.000",2,1,2,28,0,0,0,0,0,0,"4171.840","4198.368","4124.800","4016.448","4072.960","4122.848","208.960","155.520","720.000","154.240","156.064","158.784",0,0
227,"11200.000",1,3,1,44,-1,-1,-1,-1,-1,-2,"104.480","85.952","59.648","18.208","0.000","0.000","85.952","59.648","18.208","0.000","0.000","0.000",0,-1
228,"640.000",1,2,1,37,0,0,0,0,0,0,"526.560","528.352","604.864","600.576","596.800","613.600","51.488","96.000","21.216","21.632","26.688","25.024",0,0
229,"1600.000",1,2,2,23,2,0,0,0,0,0,"1592.256","1550.592","1411.712","679.904","642.112","603.456","76.832","72.128","64.128","22.528","22.624","32.128",1,2
230,"640.000",2,3,2,24,1,2,0,0,0,0,"612.928","581.280","551.456","244.160","55.360","0.000","0.000","42.656","16.000","3.200","0.000","102.400",0,2
231,"1600.000",2,1,2,24,0,0,0,0,0,0,"1122.688","1145.472","989.984","621.440","332.320","41.856","66.880","64.064","32.064","7.616","32.352","12.448",0,0
232,"640.000",1,2,2,23,1,2,0,0,2,0,"647.520","548.224","539.392","540.000","430.528","323.328","0.000","38.400","32.000","0.000","32.000","320.000",1,2
233,"1600.000",1,2,1,26,0,0,-2,-1,-1,0,"3289.600","0.000","0.000","83.968","1458.144","1489.824","0.000","0.000","83.968","1458.144","55.904","64.000",0,0
234,"6080.000",1,2,2,34,2,0,0,0,2,2,"4153.632","4204.256","4300.128","4554.336","4483.840","4801.664","160.000","160.000","320.000","0.000","387.776","88.608",1,2
235,"1920.000",2,2,1,33,0,0,0,0,0,0,"1862.496","1163.744","669.888","662.208","645.600","621.472","48.192","41.536","32.000","23.072","25.952","19.168",0,0
236,"2560.000",1,1,2,35,-1,-1,-1,-1,-1,-1,"255.616","127.264","219.136","55.008","44.096","638.144","127.456","219.296","55.008","44.096","638.144","77.376",0,-1
237,"4800.000",2,2,2,27,0,0,0,0,0,0,"4076.864","3521.600","1649.504","1420.288","1180.800","943.904","144.000","55.840","50.112","38.656","34.464","80.928",0,0
238,"6720.000",2,1,2,31,-2,-2,-2,-2,-1,-1,"46.080","0.000","237.504","28.576","194.624","73.376","0.000","237.504","28.576","194.624","73.376","105.568",0,-1
239,"7680.000",2,3,1,50,0,0,0,0,0,0,"7494.560","7413.408","6868.544","6644.544","6732.000","6870.208","323.712","292.800","256.256","256.000","256.288","246.848",1,0
240,"4480.000",2,2,3,41,0,0,0,0,0,0,"619.072","694.656","734.080","610.176","525.088","524.256","96.000","64.000","70.336","32.000","96.000","76.768",1,0
241,"1920.000",2,1,2,28,1,2,2,-2,-2,-1,"688.032","660.800","0.000","0.000","0.000","73.120","0.000","0.000","0.000","0.000","73.120","0.000",0,2
242,"1600.000",1,1,2,39,0,0,0,0,0,0,"1509.568","1535.168","1556.160","1625.696","985.248","507.968","57.600","64.000","96.000","64.000","64.000","64.000",0,0
243,"1600.000",2,2,2,27,0,0,0,0,0,0,"852.960","887.168","917.632","895.680","921.280","940.768","57.600","56.000","28.800","38.400","38.400","35.200",0,0
244,"5760.000",2,1,2,32,-1,-1,2,2,-1,-1,"100.448","187.296","90.272","0.000","90.272","0.000","90.272","0.000","0.000","90.272","0.000","5.632",0,2
245,"960.000",2,1,2,40,-1,-1,2,2,2,2,"4.544","6.880","4.448","0.608","0.608","2.528","11.360","3.840","0.000","0.000","1.920","1.920",0,2
246,"640.000",2,2,2,40,0,0,0,0,0,-2,"634.112","652.672","643.264","626.400","0.000","0.000","51.232","70.496","67.648","0.000","0.000","0.000",0,0
247,"8000.000",2,2,1,75,0,-1,-1,-1,-1,-1,"1691.968","52.192","49.152","32.320","178.304","25.408","52.192","49.152","32.320","178.304","25.408","37.888",0,0
248,"3200.000",2,2,2,27,0,0,0,0,0,0,"1208.544","1102.624","961.152","970.784","991.904","1052.928","57.216","57.568","35.200","36.800","77.536","0.000",0,0
249,"10560.000",1,1,2,25,0,0,0,0,2,0,"1476.480","1464.992","1540.448","1636.384","1262.400","811.456","80.128","128.224","161.792","2.368","32.736","82.112",0,2
250,"1600.000",1,3,1,46,0,0,0,0,0,0,"1142.816","492.544","515.168","525.376","536.480","559.488","49.952","40.576","18.784","19.552","32.000","64.000",0,0
251,"1600.000",2,2,2,26,1,2,2,0,0,0,"1627.744","1647.552","1563.808","963.680","944.864","959.936","54.720","4.352","38.592","64.064","64.160","96.096",0,2
252,"960.000",1,2,2,28,0,0,0,0,0,0,"935.744","944.224","932.960","808.160","704.032","0.000","160.192","39.808","27.232","30.560","0.000","0.000",0,0
253,"4480.000",2,2,2,26,0,0,0,0,0,0,"3249.632","3367.872","3352.992","3370.688","3446.368","3418.496","171.712","162.784","115.360","124.608","121.120","105.728",1,0
254,"5120.000",2,1,2,28,0,0,0,0,-1,0,"2247.776","1528.928","897.664","231.104","3189.408","2701.632","225.344","64.000","32.000","3189.408","403.200","320.000",0,0
255,"12800.000",2,2,2,29,-1,0,-1,-1,-1,-1,"625.024","119.008","46.496","158.208","60.672","79.552","100.064","47.008","158.976","60.960","79.808","27.584",0,0
256,"1600.000",1,2,1,25,0,0,0,0,0,0,"886.368","912.416","938.912","957.696","945.056","913.216","50.080","44.576","31.360","31.808","32.768","28.352",0,0
257,"4480.000",2,2,1,48,0,-1,-1,-1,-1,-1,"36.928","39.456","27.584","43.360","36.160","683.552","39.456","34.400","43.360","36.160","683.552","43.104",0,0
258,"5120.000",2,2,1,33,-1,-1,-1,-1,0,-1,"256.480","78.496","307.968","1682.304","234.656","70.720","78.496","316.160","1682.304","49.472","70.720","0.000",0,0
259,"3200.000",2,3,1,43,0,0,-2,-2,-2,-2,"1989.440","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,0
260,"7040.000",1,1,1,48,2,0,0,0,0,0,"6732.160","6832.704","6459.264","5411.680","5509.408","5196.864","320.000","288.640","192.000","176.000","192.000","176.000",1,2
261,"16320.000",2,1,2,29,0,0,0,0,0,0,"2506.592","3181.248","3445.952","3320.832","2792.480","1175.648","1280.320","643.008","160.000","160.032","811.680","2080.000",0,0
262,"1600.000",1,2,2,29,0,0,0,0,0,0,"1576.832","1123.200","1042.016","890.336","932.160","905.888","51.264","44.800","96.000","100.160","33.984","202.176",0,0
263,"5120.000",2,1,1,38,-1,-1,-1,-1,2,-1,"143.136","149.248","191.008","606.112","530.496","404.864","149.248","191.008","606.112","0.000","404.864","61.312",0,2
264,"7360.000",2,1,2,37,-2,-2,-2,-2,-2,-2,"73.056","1626.080","0.000","0.000","9.568","10.816","1642.080","0.000","0.000","9.568","10.816","0.000",0,-2
265,"2560.000",2,1,2,37,-1,-1,-1,-1,-1,-1,"323.680","7.968","191.552","6.016","52.608","539.904","8.256","191.840","6.016","52.608","539.904","128.000",0,-1
266,"4800.000",2,2,1,25,-1,-1,-2,-1,-1,-1,"196.992","0.000","0.000","10.112","10.112","10.112","0.000","0.000","10.112","10.112","10.112","10.112",0,-1
267,"320.000",1,3,2,23,0,0,0,0,0,2,"223.168","250.816","288.064","293.824","311.328","301.152","36.288","41.536","15.296","27.104","0.000","5.600",0,2
268,"4160.000",2,3,2,49,0,0,0,0,0,0,"2848.096","2923.584","2310.304","1588.928","898.080","880.000","131.200","99.040","52.160","17.952","19.200","0.000",1,0
269,"1280.000",2,1,2,48,0,0,0,0,0,0,"1115.872","1102.368","1076.288","1106.752","1112.384","1141.536","51.200","51.200","48.000","48.000","48.000","48.000",0,0
270,"1600.000",1,2,2,27,3,2,2,0,0,-1,"438.208","476.160","455.744","446.976","458.208","83.648","54.400","0.000","13.632","16.032","83.648","44.480",1,3
271,"3200.000",1,3,2,32,0,0,0,0,0,0,"2240.096","1009.440","671.168","630.816","635.136","580.032","65.120","64.128","19.712","64.224","32.288","64.480",0,0
272,"3840.000",1,1,1,34,-1,2,-1,0,0,0,"34.624","20.224","43.200","28.800","14.400","0.000","0.000","43.200","0.000","0.000","0.000","14.400",0,2
273,"8320.000",2,1,2,58,1,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",1,1
274,"6400.000",2,2,2,33,0,0,0,0,0,0,"360.096","411.264","448.768","464.384","522.400","380.960","64.000","42.304","64.000","64.000","38.400","96.000",0,0
275,"11520.000",2,2,2,28,-2,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",1,-2
276,"2240.000",2,2,2,36,0,0,0,0,0,0,"2198.368","2211.840","2188.032","965.216","457.920","482.720","143.456","399.872","104.576","96.000","96.000","64.000",0,0
277,"14720.000",1,1,1,40,2,-1,-1,-1,-1,-1,"5.472","86.880","-0.416","84.512","-0.320","721.120","87.296","0.000","84.928","0.000","721.440","0.000",1,2
278,"1600.000",2,1,2,26,-1,-1,-1,-1,-1,-1,"36.992","10.112","10.112","10.112","10.112","10.112","10.112","10.112","10.112","10.112","10.112","10.112",0,-1
279,"1600.000",1,3,1,33,0,0,0,0,0,0,"1627.488","1614.784","1620.928","641.472","642.144","630.496","64.224","70.368","22.112","22.624","22.496","22.304",0,0
280,"8000.000",2,2,1,31,0,0,0,0,0,0,"3299.488","3283.008","3107.488","3168.928","3227.872","3241.568","128.000","144.000","160.000","128.000","160.000","140.800",0,0
281,"960.000",2,1,2,27,0,0,-1,0,0,-2,"48.384","78.656","21.248","58.048","0.000","0.000","32.000","21.248","48.000","0.000","0.000","0.000",0,0
282,"8640.000",1,2,1,44,0,0,0,0,-1,-1,"4081.376","3494.048","2964.160","2229.408","1412.768","1389.248","322.016","165.184","324.800","1417.568","1392.288","992.992",0,0
283,"5760.000",2,3,2,30,0,0,0,0,0,0,"5245.920","4900.864","4705.024","3910.272","3318.144","2246.528","247.104","194.912","114.016","115.360","96.000","102.752",0,0
284,"3200.000",2,1,2,28,0,0,0,0,0,0,"1711.808","1684.992","1683.200","1674.752","1786.592","1800.480","133.536","96.000","64.800","160.000","96.000","96.000",0,0
285,"7360.000",2,3,1,32,0,0,0,0,0,0,"6244.032","2839.776","2950.240","3034.048","3141.824","3150.624","160.000","160.000","160.000","160.000","128.000","160.000",0,0
